中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,16 ms,848 Mbps,108544 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,270 Mbps,34611 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,77 ms,386 Mbps,49459 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,82 ms,340 Mbps,43622 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,58 ms,378 Mbps,48435 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,302 Mbps,38707 kB/s
143.47.176.251,443,2606:f240:f00:b2ed:0:ad70:1b03:d9b3,US,Munich,隧道,96 ms,262 Mbps,33587 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,249 Mbps,31948 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,90 ms,244 Mbps,31232 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,98 ms,48 Mbps,6181 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,270 Mbps,34611 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,47 Mbps,6125 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,44 Mbps,5658 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,73 ms,2 Mbps,371 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,119 Mbps,15257 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,36 Mbps,4731 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,36 Mbps,4712 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,213 ms,35 Mbps,4547 kB/s
8.219.179.34,443,47.245.114.12,SG,Singapore,隧道,245 ms,56 Mbps,7267 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,232 ms,9 Mbps,1207 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,240 ms,9 Mbps,1258 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,211 ms,35 Mbps,4489 kB/s
