中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,856 Mbps,109568 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,48 ms,445 Mbps,57036 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,46 ms,484 Mbps,62054 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,402 Mbps,51507 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,18 ms,7 Mbps,917 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,48 ms,323 Mbps,41369 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,51 ms,384 Mbps,49152 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,497 Mbps,63692 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,54 ms,378 Mbps,48435 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,56 ms,426 Mbps,54579 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,251 Mbps,32153 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,99 ms,46 Mbps,5929 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,114 ms,197 Mbps,25292 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,120 ms,188 Mbps,24166 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,150 ms,46 Mbps,5895 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,151 ms,152 Mbps,19558 kB/s
143.47.176.251,443,163.123.193.4,DE,Munich,隧道,111 ms,164 Mbps,20992 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,152 ms,42 Mbps,5464 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,116 ms,44 Mbps,5658 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,215 ms,44 Mbps,5717 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,212 ms,40 Mbps,5237 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,219 ms,71 Mbps,9140 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,198 ms,32 Mbps,4216 kB/s
