中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,7 ms,162 Mbps,20787 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,687 Mbps,87961 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,74 ms,366 Mbps,46899 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,71 ms,332 Mbps,42598 kB/s
184.169.181.217,443,184.169.181.217,US,Portland,中转,67 ms,405 Mbps,51916 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,373 Mbps,47820 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,222 Mbps,28467 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,68 ms,357 Mbps,45772 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,283 Mbps,36249 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,87 ms,46 Mbps,5955 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,46 Mbps,5969 kB/s
143.47.190.37,443,2606:f240:f00:2be4:0:2a34:1061:8f16,DE,Frankfurt,隧道,93 ms,233 Mbps,29900 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,243 Mbps,31129 kB/s
158.101.221.74,443,2606:f240:f00:2be4:0:8d07:7f7b:5c09,DE,Frankfurt,隧道,92 ms,228 Mbps,29286 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,44 Mbps,5714 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,118 Mbps,15155 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,163 ms,35 Mbps,4556 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,171 ms,37 Mbps,4744 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,177 ms,120 Mbps,15360 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,38 Mbps,4919 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,196 ms,40 Mbps,5123 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,229 ms,63 Mbps,8110 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,215 ms,17 Mbps,2284 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,223 ms,36 Mbps,4718 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,37 Mbps,4824 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,137 ms,0 Mbps,39 kB/s
