中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,77 Mbps,9932 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,772 Mbps,98918 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,17 ms,2 Mbps,324 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,309 Mbps,39628 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,347 Mbps,44441 kB/s
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,88 ms,58 Mbps,7436 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,73 ms,331 Mbps,42393 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,266 Mbps,34099 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,69 ms,312 Mbps,39936 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,68 ms,368 Mbps,47104 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,223 Mbps,28569 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,274 Mbps,35123 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,220 Mbps,28160 kB/s
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,72 ms,303 Mbps,38809 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,68 ms,245 Mbps,31436 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,43 Mbps,5630 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,78 ms,281 Mbps,36044 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,96 ms,43 Mbps,5593 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,41 Mbps,5248 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,163 ms,44 Mbps,5724 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,170 ms,34 Mbps,4405 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,187 ms,40 Mbps,5207 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,122 Mbps,15667 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,229 ms,26 Mbps,3450 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,41 Mbps,5268 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,218 ms,11 Mbps,1504 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,210 ms,34 Mbps,4365 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,253 ms,34 Mbps,4383 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,253 ms,53 Mbps,6871 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,271 ms,1 Mbps,145 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,227 ms,36 Mbps,4645 kB/s
