中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,22 ms,330 Mbps,42291 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,16 ms,471 Mbps,60313 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,18 ms,738 Mbps,94515 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,28 ms,1072 Mbps,137216 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,36 ms,711 Mbps,91033 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,55 ms,664 Mbps,84992 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,45 ms,570 Mbps,73011 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,55 ms,399 Mbps,51097 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,40 ms,547 Mbps,70041 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,58 ms,0 Mbps,61 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,121 ms,216 Mbps,27750 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,114 ms,52 Mbps,6714 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,150 ms,123 Mbps,15769 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,125 ms,49 Mbps,6330 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,122 ms,50 Mbps,6484 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,154 ms,152 Mbps,19456 kB/s
193.123.60.41,443,163.123.193.3,DE,Frankfurt,隧道,140 ms,128 Mbps,16384 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,143 ms,49 Mbps,6324 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,144 ms,149 Mbps,19148 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,140 ms,45 Mbps,5787 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,186 ms,2 Mbps,336 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,154 ms,40 Mbps,5234 kB/s
141.147.117.4,443,163.123.193.5,DE,Munich,隧道,153 ms,134 Mbps,17203 kB/s
