中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,624 Mbps,79872 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,41 ms,188 Mbps,24064 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,25 ms,840 Mbps,107520 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,42 ms,605 Mbps,77516 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,42 ms,506 Mbps,64819 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,832 Mbps,106496 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,36 ms,516 Mbps,66048 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,28 ms,968 Mbps,123904 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,36 ms,534 Mbps,68403 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,52 ms,6 Mbps,832 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,136 ms,176 Mbps,22630 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,127 ms,48 Mbps,6203 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,130 ms,42 Mbps,5425 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,130 ms,41 Mbps,5261 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,137 ms,139 Mbps,17817 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,150 ms,128 Mbps,16384 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,129 ms,172 Mbps,22118 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,147 ms,159 Mbps,20377 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,176 ms,48 Mbps,6256 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,185 ms,24 Mbps,3158 kB/s
8.219.88.129,443,47.245.114.12,SG,Singapore,隧道,183 ms,57 Mbps,7412 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,202 ms,3 Mbps,417 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,132 ms,44 Mbps,5651 kB/s
