中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,704 Mbps,90112 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,22 ms,6 Mbps,796 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,415 Mbps,53145 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,52 ms,493 Mbps,63180 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,53 ms,428 Mbps,54886 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,48 ms,473 Mbps,60620 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,356 Mbps,45670 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,52 ms,424 Mbps,54374 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,49 ms,471 Mbps,60313 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,204 Mbps,26214 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,99 ms,49 Mbps,6363 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,191 Mbps,24473 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,121 ms,199 Mbps,25497 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,148 ms,46 Mbps,5919 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,152 ms,43 Mbps,5586 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,149 ms,151 Mbps,19353 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,154 ms,46 Mbps,5983 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,109 ms,44 Mbps,5710 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,196 ms,39 Mbps,5030 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,202 ms,10 Mbps,1286 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,224 ms,34 Mbps,4386 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,218 ms,53 Mbps,6810 kB/s
