中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,9 ms,780 Mbps,99840 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,7 Mbps,953 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,51 ms,394 Mbps,50483 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,50 ms,476 Mbps,60928 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,48 ms,368 Mbps,47104 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,51 ms,441 Mbps,56524 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,48 ms,476 Mbps,60928 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,276 Mbps,35328 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,58 ms,364 Mbps,46694 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,97 ms,51 Mbps,6623 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,107 ms,153 Mbps,19660 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,248 Mbps,31744 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,198 Mbps,25395 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,145 ms,46 Mbps,5961 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,152 ms,45 Mbps,5886 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,169 Mbps,21708 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,155 ms,14 Mbps,1803 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,111 ms,43 Mbps,5570 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,201 ms,11 Mbps,1494 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,39 Mbps,5106 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,213 ms,40 Mbps,5213 kB/s
