中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,971 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,516 Mbps,66150 kB/s
129.146.46.164,443,129.146.46.164,US,334 Mbps,42803 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,71 ms,359 Mbps,45977 kB/s
35.230.79.26,443,35.212.184.110,US,Seattle,隧道,73 ms,355 Mbps,45465 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,338 Mbps,43315 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,60 ms,332 Mbps,42496 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,254 Mbps,32563 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,70 ms,312 Mbps,39936 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,352 Mbps,45158 kB/s
35.197.23.75,443,35.212.184.110,US,Seattle,隧道,76 ms,383 Mbps,49049 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,85 ms,190 Mbps,24371 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,102 ms,249 Mbps,31948 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,48 Mbps,6178 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,231 Mbps,29593 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,46 Mbps,5975 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,126 Mbps,16179 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,171 ms,41 Mbps,5287 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,41 Mbps,5356 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,191 ms,35 Mbps,4520 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,218 ms,8 Mbps,1101 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,235 ms,26 Mbps,3410 kB/s
