中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,12 ms,796 Mbps,101990 kB/s
35.230.79.26,443,35.212.130.240,US,Seattle,隧道,52 ms,457 Mbps,58572 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,51 ms,326 Mbps,41779 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,21 ms,7 Mbps,974 kB/s
35.197.23.75,443,35.212.130.240,US,Seattle,隧道,51 ms,491 Mbps,62873 kB/s
34.82.76.253,443,34.83.12.158,US,Seattle,隧道,48 ms,434 Mbps,55603 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,47 ms,404 Mbps,51814 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,51 ms,404 Mbps,51814 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,466 Mbps,59699 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,423 Mbps,54169 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,204 Mbps,26214 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,239 Mbps,30617 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,180 Mbps,23040 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,110 ms,36 Mbps,4726 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,149 ms,173 Mbps,22220 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,112 ms,47 Mbps,6088 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,155 ms,32 Mbps,4121 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,151 ms,43 Mbps,5543 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,112 ms,44 Mbps,5704 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,197 ms,38 Mbps,4930 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,276 ms,0 Mbps,116 kB/s
