中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,7 ms,7 Mbps,965 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,608 Mbps,77824 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,68 ms,396 Mbps,50688 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,65 ms,512 Mbps,65638 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,299 Mbps,38297 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,67 ms,60 Mbps,7788 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,58 ms,345 Mbps,44236 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,71 ms,404 Mbps,51712 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,262 Mbps,33587 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,81 ms,383 Mbps,49049 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,285 Mbps,36556 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,67 ms,438 Mbps,56115 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,98 ms,244 Mbps,31334 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,86 ms,45 Mbps,5864 kB/s
158.101.217.62,443,2606:f240:f00:a683:0:3543:1d82:8ca2,DE,Frankfurt,隧道,98 ms,207 Mbps,26521 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,276 Mbps,35328 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,45 Mbps,5764 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,224 Mbps,28672 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,44 Mbps,5725 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,115 Mbps,14745 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,174 ms,120 Mbps,15462 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,178 ms,37 Mbps,4768 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,39 Mbps,5082 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,173 ms,36 Mbps,4726 kB/s
168.138.212.80,443,168.138.212.80,JP,Hong Kong,中转,171 ms,34 Mbps,4438 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,215 ms,39 Mbps,5111 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,217 ms,10 Mbps,1341 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,203 ms,40 Mbps,5235 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,210 ms,42 Mbps,5470 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,243 ms,56 Mbps,7206 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,244 ms,34 Mbps,4452 kB/s
