中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,765 Mbps,97996 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,25 ms,65 Mbps,8389 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,22 ms,7 Mbps,935 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,49 ms,470 Mbps,60211 kB/s
35.230.79.26,443,35.212.173.150,US,Seattle,隧道,47 ms,479 Mbps,61337 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,66 ms,259 Mbps,33177 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,45 ms,535 Mbps,68505 kB/s
35.197.23.75,443,35.212.173.150,US,Seattle,隧道,55 ms,454 Mbps,58163 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,408 Mbps,52224 kB/s
129.146.46.164,443,129.146.46.164,US,233 Mbps,29900 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,94 ms,372 Mbps,47718 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,223 Mbps,28569 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,117 ms,175 Mbps,22425 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,117 ms,41 Mbps,5282 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,180 Mbps,23142 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,124 ms,42 Mbps,5391 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,111 ms,43 Mbps,5571 kB/s
168.138.220.199,443,141.147.171.71,JP,Tokyo,隧道,143 ms,124 Mbps,15974 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,137 ms,143 Mbps,18329 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,139 ms,37 Mbps,4839 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,139 ms,41 Mbps,5336 kB/s
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,139 ms,39 Mbps,5119 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,167 ms,36 Mbps,4713 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,113 ms,49 Mbps,6347 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,191 ms,39 Mbps,5082 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,190 ms,12 Mbps,1560 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,201 ms,27 Mbps,3514 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,204 ms,70 Mbps,9003 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,194 ms,41 Mbps,5271 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,164 ms,105 Mbps,13516 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,165 ms,32 Mbps,4204 kB/s
