中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,32 ms,486 Mbps,62259 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,47 ms,522 Mbps,66867 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,549 Mbps,70348 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,53 ms,447 Mbps,57241 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,416 Mbps,53248 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,52 ms,381 Mbps,48844 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,118 ms,188 Mbps,24064 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,127 ms,173 Mbps,22220 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,118 ms,49 Mbps,6303 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,132 ms,190 Mbps,24371 kB/s
129.159.84.71,443,129.159.84.71,US,Amsterdam,中转,39 ms,0 Mbps,59 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,132 ms,160 Mbps,20480 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,131 ms,44 Mbps,5741 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,140 ms,42 Mbps,5385 kB/s
129.146.7.98,443,129.146.7.98,US,London,中转,51 ms,136 Mbps,17510 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,143 ms,43 Mbps,5550 kB/s
129.146.46.164,443,129.146.46.164,US,92 Mbps,11878 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,183 ms,38 Mbps,4948 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,39 Mbps,5048 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,189 ms,34 Mbps,4477 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,192 ms,11 Mbps,1511 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,128 ms,41 Mbps,5287 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,220 ms,42 Mbps,5428 kB/s
184.169.181.217,443,184.169.181.217,US,Paris,中转,49 ms,39 Mbps,5040 kB/s
