中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,7 ms,4 Mbps,523 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,16 ms,506 Mbps,64819 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,77 ms,393 Mbps,50380 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,70 ms,339 Mbps,43417 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,352 Mbps,45056 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,58 ms,332 Mbps,42496 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,93 ms,46 Mbps,5920 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,73 ms,325 Mbps,41676 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,71 ms,318 Mbps,40755 kB/s
129.146.46.164,443,129.146.46.164,US,294 Mbps,37683 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,214 Mbps,27443 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,83 ms,284 Mbps,36352 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,47 Mbps,6117 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,257 Mbps,32972 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,64 ms,392 Mbps,50278 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,86 ms,353 Mbps,45260 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,297 Mbps,38092 kB/s
143.47.185.70,443,2606:f240:f00:5a42:0:3ae7:5420:2950,DE,Frankfurt,隧道,98 ms,217 Mbps,27852 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,302 Mbps,38707 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,89 ms,49 Mbps,6350 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,40 Mbps,5237 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,179 ms,43 Mbps,5584 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,182 ms,40 Mbps,5244 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,173 ms,112 Mbps,14336 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,221 ms,38 Mbps,4882 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,37 Mbps,4805 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,230 ms,30 Mbps,3846 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,230 ms,34 Mbps,4383 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,232 ms,10 Mbps,1333 kB/s
