中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,6 Mbps,837 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,14 ms,556 Mbps,71168 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,68 ms,359 Mbps,45977 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,69 ms,363 Mbps,46489 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,419 Mbps,53657 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,54 ms,368 Mbps,47104 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,66 ms,316 Mbps,40448 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,58 ms,305 Mbps,39116 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,231 Mbps,29593 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,285 Mbps,36556 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,86 ms,375 Mbps,48025 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,48 Mbps,6153 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,100 ms,281 Mbps,36044 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,88 ms,224 Mbps,28672 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,91 ms,46 Mbps,5972 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,26 Mbps,3383 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,111 Mbps,14233 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,180 ms,112 Mbps,14336 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,180 ms,37 Mbps,4857 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,202 ms,36 Mbps,4637 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,277 ms,14 Mbps,1867 kB/s
