中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,2 ms,2160 Mbps,276480 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,3 ms,456 Mbps,58368 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,5 ms,1872 Mbps,239616 kB/s
129.146.46.164,443,129.146.46.164,US,390 Mbps,49971 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,920 Mbps,117760 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,22 ms,1728 Mbps,221184 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,21 ms,984 Mbps,125952 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,29 ms,648 Mbps,82944 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,21 ms,992 Mbps,126976 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,21 ms,1040 Mbps,133120 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,86 ms,4 Mbps,637 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,369 Mbps,47308 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,232 Mbps,29696 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,116 ms,45 Mbps,5853 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,112 ms,48 Mbps,6170 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,136 ms,51 Mbps,6546 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,135 Mbps,17305 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,150 Mbps,19251 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,168 ms,130 Mbps,16691 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,179 ms,31 Mbps,3996 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,157 ms,45 Mbps,5784 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,155 ms,40 Mbps,5213 kB/s
