中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,832 Mbps,106496 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,17 ms,6 Mbps,868 kB/s
35.197.23.75,443,35.212.238.81,US,Seattle,隧道,49 ms,482 Mbps,61747 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,60 ms,303 Mbps,38809 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,491 Mbps,62873 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,51 ms,457 Mbps,58572 kB/s
35.230.79.26,443,35.212.238.81,US,Seattle,隧道,79 ms,469 Mbps,60108 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,61 ms,402 Mbps,51507 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,56 ms,482 Mbps,61747 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,211 Mbps,27033 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,108 ms,46 Mbps,5980 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,106 ms,252 Mbps,32256 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,199 Mbps,25497 kB/s
158.101.201.244,443,163.123.193.5,DE,Munich,隧道,121 ms,181 Mbps,23244 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,112 ms,44 Mbps,5691 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,151 ms,45 Mbps,5775 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,155 ms,168 Mbps,21606 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,145 ms,38 Mbps,4954 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,158 ms,38 Mbps,4879 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,152 ms,39 Mbps,4992 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,202 ms,37 Mbps,4748 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,222 ms,39 Mbps,5101 kB/s
