中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,800 Mbps,102400 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,29 ms,816 Mbps,104448 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,936 Mbps,119808 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,22 ms,755 Mbps,96665 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,6 ms,1112 Mbps,142336 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,14 ms,928 Mbps,118784 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,21 ms,888 Mbps,113664 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,564 Mbps,72294 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,340 Mbps,43622 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,80 ms,6 Mbps,877 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,125 ms,40 Mbps,5161 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,191 Mbps,24473 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,150 ms,41 Mbps,5306 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,125 ms,47 Mbps,6018 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,129 ms,41 Mbps,5365 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,151 ms,41 Mbps,5258 kB/s
193.122.124.215,443,132.226.239.169,KR,Seoul,隧道,154 ms,132 Mbps,16896 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,163 ms,40 Mbps,5180 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,161 ms,112 Mbps,14438 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,172 ms,140 Mbps,17920 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,171 ms,41 Mbps,5254 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,183 ms,32 Mbps,4172 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,157 ms,42 Mbps,5498 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,169 ms,113 Mbps,14540 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,134 ms,110 Mbps,14131 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,158 ms,38 Mbps,4870 kB/s
