中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1024 Mbps,131072 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,40 ms,456 Mbps,58368 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,6 ms,832 Mbps,106496 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,21 ms,449 Mbps,57548 kB/s
129.146.46.164,443,129.146.46.164,US,335 Mbps,42905 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,24 ms,992 Mbps,126976 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,21 ms,824 Mbps,105472 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,659 Mbps,84377 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,66 ms,387 Mbps,49561 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,19 ms,420 Mbps,53760 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,64 ms,7 Mbps,930 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,70 ms,38 Mbps,4941 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,212 Mbps,27136 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,118 ms,41 Mbps,5296 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,120 ms,43 Mbps,5597 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,141 ms,42 Mbps,5406 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,144 ms,43 Mbps,5508 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,159 ms,41 Mbps,5360 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,141 Mbps,18124 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,116 Mbps,14950 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,170 ms,41 Mbps,5298 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,159 ms,12 Mbps,1581 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,164 ms,112 Mbps,14336 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,196 ms,37 Mbps,4792 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,203 ms,40 Mbps,5235 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,154 ms,42 Mbps,5445 kB/s
