中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,7 Mbps,969 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,32 ms,749 Mbps,95948 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,59 ms,356 Mbps,45670 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,355 Mbps,45465 kB/s
34.82.76.253,443,35.227.144.152,US,Seattle,隧道,69 ms,285 Mbps,36556 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,64 ms,363 Mbps,46489 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,360 Mbps,46182 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,68 ms,346 Mbps,44339 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,306 Mbps,39219 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,301 Mbps,38604 kB/s
152.70.62.177,443,2606:f240:f00:dd8d:0:5e7f:463d:6d85,DE,Frankfurt,隧道,91 ms,264 Mbps,33792 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,240 Mbps,30822 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,42 Mbps,5454 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,221 Mbps,28364 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,89 ms,49 Mbps,6382 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,136 Mbps,17408 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,43 Mbps,5514 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,40 Mbps,5216 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,227 ms,61 Mbps,7853 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,44 Mbps,5693 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,229 ms,29 Mbps,3757 kB/s
8.219.151.64,443,47.84.41.244,SG,Singapore,隧道,231 ms,41 Mbps,5315 kB/s
