中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,10 ms,472 Mbps,60416 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,18 ms,1344 Mbps,172032 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,58 ms,192 Mbps,24678 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,534 Mbps,68403 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,17 ms,840 Mbps,107520 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,344 Mbps,44032 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,46 ms,650 Mbps,83251 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,40 ms,664 Mbps,84992 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,51 ms,664 Mbps,85094 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,57 ms,7 Mbps,917 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,118 ms,48 Mbps,6270 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,267 Mbps,34201 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,125 ms,51 Mbps,6569 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,144 ms,151 Mbps,19353 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,144 ms,179 Mbps,22937 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,156 ms,46 Mbps,5912 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,141 ms,48 Mbps,6220 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,145 ms,153 Mbps,19660 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,146 ms,45 Mbps,5884 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,186 ms,95 Mbps,12185 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,147 ms,40 Mbps,5157 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,201 ms,44 Mbps,5642 kB/s
