中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,9 ms,7 Mbps,932 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,11 ms,68 Mbps,8805 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,800 Mbps,102400 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,64 ms,412 Mbps,52736 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,434 Mbps,55603 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,66 ms,432 Mbps,55296 kB/s
129.146.46.164,443,129.146.46.164,315 Mbps,40345 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,68 ms,384 Mbps,49152 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,65 ms,418 Mbps,53555 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,70 ms,328 Mbps,42086 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,45 Mbps,5770 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,75 ms,372 Mbps,47616 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,103 ms,230 Mbps,29491 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,55 ms,377 Mbps,48332 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,92 ms,47 Mbps,6118 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,292 Mbps,37376 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,272 Mbps,34918 kB/s
193.123.61.156,443,2606:f240:f00:b2ed:0:3653:d391:fb1a,US,Frankfurt,隧道,106 ms,246 Mbps,31539 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,211 Mbps,27033 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,46 Mbps,5931 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,166 ms,119 Mbps,15257 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,120 Mbps,15360 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,176 ms,38 Mbps,4923 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,219 ms,34 Mbps,4386 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,202 ms,34 Mbps,4360 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,207 ms,3 Mbps,433 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,233 ms,30 Mbps,3874 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,39 Mbps,5003 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,87 ms,43 Mbps,5537 kB/s
