中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,34 ms,335 Mbps,42905 kB/s
34.82.76.253,443,34.83.12.158,US,Seattle,隧道,40 ms,511 Mbps,65433 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,458 Mbps,58675 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,8 ms,471 Mbps,60313 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,18 ms,864 Mbps,110592 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,20 ms,1280 Mbps,163840 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,18 ms,1400 Mbps,179200 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,28 ms,451 Mbps,57753 kB/s
35.197.23.75,443,35.212.250.67,US,Seattle,隧道,41 ms,615 Mbps,78745 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,20 ms,1344 Mbps,172032 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,55 ms,7 Mbps,973 kB/s
35.230.79.26,443,35.212.250.67,US,Seattle,隧道,37 ms,671 Mbps,85913 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,42 ms,560 Mbps,71680 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,116 ms,214 Mbps,27443 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,120 ms,41 Mbps,5293 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,142 ms,133 Mbps,17100 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,126 ms,195 Mbps,24985 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,146 ms,120 Mbps,15360 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,125 ms,48 Mbps,6215 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,136 ms,49 Mbps,6295 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,143 ms,49 Mbps,6394 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,143 ms,191 Mbps,24473 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,181 ms,11 Mbps,1411 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,184 ms,35 Mbps,4505 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,155 ms,43 Mbps,5566 kB/s
