中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,19 ms,665 Mbps,85196 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,22 ms,402 Mbps,51507 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,42 ms,621 Mbps,79564 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,37 ms,560 Mbps,71680 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,7 ms,465 Mbps,59596 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,24 ms,716 Mbps,91750 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,18 ms,880 Mbps,112640 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,43 ms,526 Mbps,67379 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,25 ms,672 Mbps,86016 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,47 ms,419 Mbps,53657 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,328 Mbps,42086 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,56 ms,48 Mbps,6149 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,224 Mbps,28774 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,121 ms,50 Mbps,6409 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,62 ms,6 Mbps,846 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,151 ms,142 Mbps,18227 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,111 ms,49 Mbps,6308 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,151 ms,176 Mbps,22528 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,135 ms,217 Mbps,27852 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,116 ms,44 Mbps,5702 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,184 ms,89 Mbps,11468 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,146 ms,46 Mbps,5911 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,160 ms,43 Mbps,5527 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,132 Mbps,16896 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,143 ms,44 Mbps,5658 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,166 ms,40 Mbps,5236 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,159 ms,42 Mbps,5494 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,185 ms,38 Mbps,4915 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,162 ms,38 Mbps,4875 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,163 ms,13 Mbps,1769 kB/s
