中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,798 Mbps,102195 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,10 ms,1 Mbps,253 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,468 Mbps,59904 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,82 ms,297 Mbps,38092 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,56 ms,389 Mbps,49868 kB/s
129.146.46.164,443,129.146.46.164,322 Mbps,41267 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,64 ms,330 Mbps,42291 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,62 ms,312 Mbps,40038 kB/s
35.230.79.26,443,35.212.154.209,US,Seattle,隧道,73 ms,384 Mbps,49254 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,272 Mbps,34816 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,74 ms,374 Mbps,47923 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,369 Mbps,47308 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,292 Mbps,37478 kB/s
35.197.23.75,443,35.212.154.209,US,Seattle,隧道,72 ms,374 Mbps,47923 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,252 Mbps,32256 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,46 Mbps,5981 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,89 ms,46 Mbps,6009 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,172 ms,139 Mbps,17817 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,41 Mbps,5356 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,178 ms,37 Mbps,4746 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,209 ms,28 Mbps,3651 kB/s
8.219.151.64,443,8.219.116.219,SG,Singapore,隧道,232 ms,63 Mbps,8084 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,233 ms,18 Mbps,2426 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,241 ms,43 Mbps,5506 kB/s
