中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,1 ms,6 Mbps,894 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,13 ms,787 Mbps,100761 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,70 ms,356 Mbps,45568 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,312 Mbps,40038 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,70 ms,279 Mbps,35737 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,88 ms,239 Mbps,30617 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,274 Mbps,35123 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,325 Mbps,41676 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,73 ms,326 Mbps,41779 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,291 Mbps,37273 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,98 ms,44 Mbps,5713 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,88 ms,252 Mbps,32256 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,294 Mbps,37683 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,46 Mbps,5985 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,163 ms,41 Mbps,5329 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,169 ms,41 Mbps,5253 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,180 ms,40 Mbps,5136 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,123 Mbps,15769 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,176 ms,39 Mbps,4998 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,36 Mbps,4697 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,242 ms,23 Mbps,2970 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,203 ms,6 Mbps,811 kB/s
