中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,9 ms,786 Mbps,100659 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,2 Mbps,324 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,48 ms,532 Mbps,68198 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,49 ms,452 Mbps,57856 kB/s
184.169.181.217,443,184.169.181.217,US,Seattle,中转,56 ms,487 Mbps,62361 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,48 ms,560 Mbps,71680 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,400 Mbps,51302 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,114 ms,200 Mbps,25702 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,248 Mbps,31846 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,200 Mbps,25702 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,108 ms,42 Mbps,5452 kB/s
143.47.185.70,443,2606:f240:f00:46c4:0:37bf:18b:e8c8,DE,Frankfurt,隧道,112 ms,105 Mbps,13516 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,113 ms,49 Mbps,6302 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,144 ms,171 Mbps,21913 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,149 ms,142 Mbps,18227 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,154 ms,41 Mbps,5358 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,142 ms,43 Mbps,5562 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,117 ms,42 Mbps,5492 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,155 ms,42 Mbps,5376 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,211 ms,0 Mbps,8 kB/s
131.186.33.175,443,2602:ffe4:407:21d9:0:1049:9da0:b3,SG,Singapore,隧道,226 ms,42 Mbps,5475 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,215 ms,37 Mbps,4841 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,220 ms,34 Mbps,4425 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,197 ms,29 Mbps,3714 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,1105 ms,226 Mbps,28979 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,173 ms,7 Mbps,961 kB/s
