中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.236.144,443,192.9.236.144,US,San Jose,中转,5 ms,393 Mbps,50380 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,23 ms,1128 Mbps,144384 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,15 ms,2464 Mbps,315392 kB/s
35.197.23.75,443,35.212.154.209,US,Seattle,隧道,24 ms,928 Mbps,118784 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,920 Mbps,117760 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,24 ms,686 Mbps,87859 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,23 ms,468 Mbps,60006 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,4 ms,1528 Mbps,195584 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,6 ms,1744 Mbps,223232 kB/s
35.230.79.26,443,35.212.154.209,US,Seattle,隧道,23 ms,1024 Mbps,131072 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,21 ms,454 Mbps,58163 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,67 ms,4 Mbps,624 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,66 ms,401 Mbps,51404 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,250 Mbps,32051 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,113 ms,48 Mbps,6241 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,123 ms,47 Mbps,6113 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,117 ms,43 Mbps,5515 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,153 ms,137 Mbps,17612 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,118 ms,225 Mbps,28876 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,146 ms,46 Mbps,5984 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,152 ms,136 Mbps,17510 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,137 ms,46 Mbps,5940 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,167 ms,145 Mbps,18636 kB/s
8.219.151.64,443,8.219.116.219,SG,Singapore,隧道,183 ms,91 Mbps,11673 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,201 ms,1 Mbps,253 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,153 ms,41 Mbps,5375 kB/s
