中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,104 Mbps,13312 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,721 Mbps,92364 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,69 ms,399 Mbps,51097 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,85 ms,49 Mbps,6306 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,328 Mbps,42086 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,70 ms,338 Mbps,43315 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,74 ms,371 Mbps,47513 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,81 ms,381 Mbps,48844 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,71 ms,232 Mbps,29798 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,77 ms,297 Mbps,38092 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,42 Mbps,5397 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,252 Mbps,32256 kB/s
141.144.198.61,443,2606:f240:f00:83a7:0:b900:851a:b2ee,DE,Frankfurt,隧道,100 ms,210 Mbps,26931 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,93 ms,43 Mbps,5578 kB/s
141.144.204.181,443,2606:f240:f00:a683:0:1ebf:989a:f98a,DE,Frankfurt,隧道,109 ms,208 Mbps,26624 kB/s
129.146.7.98,443,129.146.7.98,US,London,中转,58 ms,104 Mbps,13414 kB/s
184.169.181.217,443,184.169.181.217,US,London,中转,75 ms,97 Mbps,12492 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,41 Mbps,5307 kB/s
129.146.209.97,443,129.146.209.97,US,Paris,中转,57 ms,108 Mbps,13926 kB/s
129.159.84.71,443,129.159.84.71,US,Paris,中转,66 ms,0 Mbps,70 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,183 ms,24 Mbps,3109 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,175 ms,43 Mbps,5576 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,185 ms,31 Mbps,4084 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,198 ms,30 Mbps,3949 kB/s
23.94.43.51,443,23.94.43.51,US,Paris,中转,78 ms,288 Mbps,36966 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,233 ms,7 Mbps,1015 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,218 ms,32 Mbps,4209 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,224 ms,26 Mbps,3426 kB/s
8.219.206.24,443,47.236.1.53,SG,Singapore,隧道,233 ms,10 Mbps,1376 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,225 ms,8 Mbps,1064 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,257 ms,60 Mbps,7714 kB/s
129.146.46.164,443,129.146.46.164,US,London,中转,256 ms,77 Mbps,9870 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,225 ms,35 Mbps,4587 kB/s
