中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,796 Mbps,101888 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,50 ms,495 Mbps,63385 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,20 ms,72 Mbps,9342 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,49 ms,543 Mbps,69529 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,51 ms,260 Mbps,33382 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,401 Mbps,51404 kB/s
184.169.181.217,443,184.169.181.217,US,Seattle,中转,59 ms,451 Mbps,57753 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,55 ms,428 Mbps,54886 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,58 ms,117 Mbps,15052 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,51 ms,533 Mbps,68300 kB/s
129.146.7.98,443,129.146.7.98,US,Seattle,中转,47 ms,343 Mbps,43929 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,234 Mbps,30003 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,44 Mbps,5670 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,107 ms,45 Mbps,5830 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,140 Mbps,17920 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,109 ms,46 Mbps,5946 kB/s
129.159.84.71,443,129.159.84.71,US,Columbus,中转,86 ms,0 Mbps,57 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,152 ms,40 Mbps,5201 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,149 ms,43 Mbps,5534 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,158 ms,38 Mbps,4948 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,183 ms,21 Mbps,2724 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,189 ms,39 Mbps,5039 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,204 ms,31 Mbps,3980 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,212 ms,35 Mbps,4558 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,196 ms,0 Mbps,5 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,209 ms,31 Mbps,4032 kB/s
