中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,680 Mbps,87040 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,348 Mbps,44544 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,65 ms,343 Mbps,43929 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,338 Mbps,43315 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,70 ms,268 Mbps,34304 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,301 Mbps,38604 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,339 Mbps,43417 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,202 Mbps,25907 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,72 ms,375 Mbps,48025 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,69 ms,366 Mbps,46899 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,236 Mbps,30310 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,74 ms,346 Mbps,44339 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,281 Mbps,36044 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,234 Mbps,30003 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,46 Mbps,5905 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,43 Mbps,5518 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,178 ms,34 Mbps,4425 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,128 Mbps,16486 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,36 Mbps,4726 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,181 ms,38 Mbps,4883 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,224 ms,12 Mbps,1557 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,228 ms,29 Mbps,3812 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,250 ms,37 Mbps,4781 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,211 ms,84 Mbps,10752 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,205 ms,28 Mbps,3587 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,118 ms,0 Mbps,53 kB/s
