中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,17 ms,763 Mbps,97689 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,5 ms,472 Mbps,60416 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,420 Mbps,53760 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,44 ms,468 Mbps,60006 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,50 ms,660 Mbps,84582 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,7 ms,455 Mbps,58265 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,525 Mbps,67276 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,51 ms,6 Mbps,851 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,22 ms,824 Mbps,105472 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,38 ms,679 Mbps,86937 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,232 Mbps,29798 kB/s
193.123.164.128,443,152.70.104.125,JP,Tokyo,隧道,114 ms,175 Mbps,22425 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,124 ms,41 Mbps,5318 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,133 ms,41 Mbps,5261 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,155 ms,152 Mbps,19558 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,117 ms,42 Mbps,5386 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,154 ms,39 Mbps,4994 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,148 ms,39 Mbps,5021 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,147 ms,122 Mbps,15667 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,160 ms,44 Mbps,5729 kB/s
130.162.145.204,443,161.118.130.45,KR,Seoul,隧道,152 ms,144 Mbps,18432 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,166 ms,48 Mbps,6190 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,205 ms,44 Mbps,5668 kB/s
168.138.185.234,443,168.138.185.234,SG,Hong Kong,中转,196 ms,84 Mbps,10752 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,154 ms,42 Mbps,5452 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,157 ms,41 Mbps,5263 kB/s
