中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,27 ms,284 Mbps,36352 kB/s
129.146.46.164,443,129.146.46.164,US,364 Mbps,46592 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,864 Mbps,110592 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,4 ms,888 Mbps,113664 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,4 ms,1264 Mbps,161792 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,21 ms,920 Mbps,117760 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,28 ms,928 Mbps,118784 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,2 ms,1528 Mbps,195584 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,23 ms,976 Mbps,124928 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,21 ms,472 Mbps,60518 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,35 ms,671 Mbps,85913 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,21 ms,446 Mbps,57139 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,74 ms,7 Mbps,961 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,75 ms,44 Mbps,5660 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,89 ms,256 Mbps,32870 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,121 ms,193 Mbps,24780 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,113 ms,47 Mbps,6048 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,141 ms,49 Mbps,6384 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,166 ms,48 Mbps,6180 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,152 ms,37 Mbps,4803 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,154 ms,128 Mbps,16384 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,151 ms,46 Mbps,5916 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,159 ms,45 Mbps,5772 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,135 Mbps,17305 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,174 ms,149 Mbps,19148 kB/s
152.70.52.84,443,2606:f240:f00:46c4:0:9c6c:20f9:57ea,US,Frankfurt,隧道,162 ms,119 Mbps,15257 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,130 ms,131 Mbps,16793 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,162 ms,10 Mbps,1318 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,180 ms,75 Mbps,9654 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,174 ms,40 Mbps,5165 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,159 ms,39 Mbps,5029 kB/s
