中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,26 ms,5 Mbps,762 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,31 ms,777 Mbps,99532 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,53 ms,485 Mbps,62156 kB/s
35.230.79.26,443,35.212.154.209,US,Seattle,隧道,50 ms,520 Mbps,66560 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,39 ms,509 Mbps,65228 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,39 ms,442 Mbps,56627 kB/s
35.197.23.75,443,35.212.154.209,US,Seattle,隧道,68 ms,369 Mbps,47308 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,40 ms,556 Mbps,71270 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,54 ms,500 Mbps,64000 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,123 ms,156 Mbps,20070 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,125 ms,174 Mbps,22323 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,115 ms,43 Mbps,5515 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,204 Mbps,26112 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,154 ms,38 Mbps,4957 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,135 ms,167 Mbps,21401 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,154 ms,48 Mbps,6246 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,136 ms,48 Mbps,6250 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,127 ms,43 Mbps,5615 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,46 Mbps,5900 kB/s
8.219.151.64,443,8.219.116.219,SG,Singapore,隧道,206 ms,74 Mbps,9488 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,202 ms,41 Mbps,5298 kB/s
54.169.229.188,443,2406:da18:4a0:de01:7168:5aa:c24f:3f80,SG,Singapore,隧道,228 ms,77 Mbps,9932 kB/s
