中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,787 Mbps,100761 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,17 ms,1 Mbps,206 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,71 ms,310 Mbps,39731 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,68 ms,375 Mbps,48025 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,364 Mbps,46694 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,71 ms,304 Mbps,38912 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,71 ms,373 Mbps,47820 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,68 ms,277 Mbps,35532 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,271 Mbps,34713 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,100 ms,232 Mbps,29798 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,64 ms,373 Mbps,47820 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,58 ms,328 Mbps,41984 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,50 Mbps,6421 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,316 Mbps,40550 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,90 ms,242 Mbps,31027 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,49 Mbps,6366 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,156 Mbps,19968 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,11 Mbps,1442 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,185 ms,40 Mbps,5156 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,212 ms,35 Mbps,4510 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,250 ms,39 Mbps,5079 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,220 ms,75 Mbps,9674 kB/s
