中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.172.135,US,Seattle,隧道,37 ms,646 Mbps,82739 kB/s
35.197.23.75,443,35.212.172.135,US,Seattle,隧道,39 ms,572 Mbps,73318 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,28 ms,1 Mbps,177 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,48 ms,300 Mbps,38502 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,48 ms,452 Mbps,57856 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,26 ms,367 Mbps,47001 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,25 ms,608 Mbps,77824 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,39 ms,7 Mbps,923 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,35 ms,692 Mbps,88678 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,37 ms,677 Mbps,86732 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,219 Mbps,28057 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,125 ms,163 Mbps,20889 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,127 ms,0 Mbps,96 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,127 ms,46 Mbps,5942 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,130 ms,168 Mbps,21504 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,134 ms,46 Mbps,5963 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,133 ms,46 Mbps,5967 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,165 ms,43 Mbps,5529 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,188 ms,27 Mbps,3513 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,139 ms,37 Mbps,4817 kB/s
